"","Id","Apellido","Nombre","Propio","Padre","Madre","PIngFam","IngFam","Hijos","Exitable","Extravagante","Pesimista","Timido","Sentimental","Dependiente","Responsable","Capaz","Sociable","Servicial","Etico","Conciente","Espiritual","Impulsivo","Desordenado","Temeroso","Vago","Apego","Empatia","Compasivo","VxH"
"2592",2592,"EVJXV","QSTLN","P","P","P",0.795122565,46174.44313,0,0.200964395,0.01685159,0.802909196,0.928827874,0.898138437,0.429158011,0.949944616,0.914293736,0.084299221,0.344450425,0.681585218,0.90866814,0.645679312,0.676570924,0.886787906,0.714286433,0.925488971,0.272222515,0.062226909,0.2186706,0.441494775
"2593",2593,"FRDRH","MWYYI","P","S","S",0.896427964,27233.56736,0,0.806678681,0.781231091,0.074248929,0.199265075,0.409411351,0.373403986,0.556545171,0.792298806,0.778148109,0.462568228,0.279930547,0.65993921,0.614273568,0.872547043,0.786031178,0.503542033,0.899403671,0.208518759,0.154689783,0.829285586,0.725998575
"2594",2594,"NGFDR","KESNR","P","P","P",0.519552874,42923.68985,0,0.609723956,0.4302754,0.579799067,0.303173802,0.885747618,0.845172383,0.902741176,0.264357161,0.310349784,0.551757482,0.56504213,0.68737213,0.579030923,0.140085015,0.523565483,0.371957939,0.801746016,0.190573742,0.496331722,0.599542281,0.550168733
"2595",2595,"HVKWI","KEOBE","U","S","P",0.864219269,44958.32113,1,0.230976189,0.575466634,0.457336967,0.427779483,0.60996553,0.259252943,0.538884771,0.629231866,0.389013453,0.034022273,0.270915781,0.869671837,0.222589224,0.128210866,0.104686554,0.526286579,0.104759594,0.511040534,0.516535559,0.995596043,0.513325766
"2596",2596,"KRMLR","VIKIW","U","S","P",0.665465311,6381.083173,2,0.061075655,0.424943692,0.199919533,0.427767774,0.457938735,0.707956381,0.478225657,0.609436143,0.057859393,0.758608856,0.674953601,0.104046769,0.869226577,0.177004929,0.056860216,0.400197716,0.480225523,0.949772122,0.869706388,0.038487833,0.722951987
"2597",2597,"OJWVR","LOGPS","P","S","S",0.849416479,2315.533433,0,0.403941549,0.900900022,0.105605547,0.046797898,0.176412162,0.773646338,0.048850259,0.185283409,0.899895118,0.342172418,0.152839776,0.751176294,0.305774004,0.731876888,0.833117967,0.629074505,0.936374462,0.769786597,0.277438333,0.068134513,0.694831556
"2598",2598,"DWAGK","KHKIM","P","S","P",0.322505457,15256.90787,0,0.493118737,0.310942556,0.348243081,0.226468347,0.561762745,0.84786894,0.019065073,0.622482921,0.5506472,0.224500962,0.077020581,0.355783322,0.910418191,0.577753192,0.097087976,0.145823981,0.291982899,0.387436408,0.307609461,0.403906604,0.509689273
"2599",2599,"NUDVV","LQXSK","S","S","P",0.252266194,24003.69553,1,0.869360512,0.878788345,0.187542305,0.10033746,0.532047622,0.283655906,0.953175862,0.820861229,0.788197935,0.619575499,0.81537545,0.966318479,0.307000396,0.416733902,0.299892416,0.2600063,0.43907671,0.568906759,0.793423153,0.683109517,0.7614433
"2600",2600,"YYISF","JGETY","S","U","S",0.912764298,45217.66777,1,0.964593803,0.926768173,0.741078339,0.285320209,0.895128785,0.56449374,0.310520187,0.92126203,0.031776158,0.101338791,0.98946263,0.079974091,0.692578591,0.862588138,0.605657098,0.663681396,0.38543663,0.210381928,0.162327407,0.392595213,0.607375844
"2601",2601,"YEKPB","BIHWL","P","U","U",0.123076421,11951.1035,0,0.910379739,0.426552109,0.432669539,0.367560746,0.712142324,0.836391819,0.066880603,0.975067507,0.769313832,0.303744268,0.091486895,0.958840317,0.448080844,0.393570042,0.131277362,0.974651044,0.343447788,0.523099234,0.39987618,0.15412229,0.63626453
"2602",2602,"JUIJT","IUAQQ","U","P","P",0.213857808,44316.25876,0,0.272587153,0.362224096,0.304130156,0.854828587,0.849722439,0.93105573,0.502123709,0.526859154,0.516004486,0.555480929,0.223695881,0.704950789,0.572148524,0.405758396,0.29276664,0.426697423,0.211393635,0.14608435,0.814074041,0.076450942,0.511592192
"2603",2603,"CDXQK","MLQML","P","P","P",0.758226239,47468.85984,4,0.93193573,0.540466579,0.561457961,0.139142859,0.396343878,0.855752167,0.240990336,0.063532936,0.077275008,0.297170516,0.720715394,0.910212657,0.559715774,0.144803557,0.191555153,0.788010314,0.577982364,0.723646228,0.194264664,0.623644447,0.631960872
"2604",2604,"AJQQG","QFAHF","U","S","S",0.303922996,33220.4145,0,0.134031019,0.057475853,0.110536752,0.260178122,0.94862084,0.648858709,0.958169835,0.544315864,0.191315379,0.878561523,0.702566994,0.643573139,0.630894625,0.129172089,0.322253401,0.679554268,0.01712408,0.59079852,0.445425965,0.915725672,0.401833596
"2605",2605,"SKTTK","YINGS","P","P","S",0.104593893,6147.32808,0,0.628548275,0.621861445,0.727538924,0.886170826,0.058026015,0.598632993,0.561035767,0.944910732,0.235490207,0.957154584,0.542313855,0.800938467,0.200893401,0.365292816,0.172818554,0.947375335,0.694819393,0.769124669,0.718598593,0.090703195,0.431552146
"2606",2606,"RYOQI","PKIIK","P","U","S",0.597961582,12582.59335,1,0.23949461,0.775801986,0.812399194,0.653668219,0.036048724,0.021449819,0.850290255,0.83345716,0.205522614,0.508194393,0.36178676,0.085608359,0.136931007,0.022058721,0.219662387,0.661739608,0.052415066,0.150517003,0.152494233,0.30669718,0.73178773
"2607",2607,"ENBCR","LBNYX","P","P","P",0.107034309,40017.77322,0,0.915542272,0.70656824,0.688648607,0.355999981,0.172938297,0.399903485,0.996431376,0.993002509,0.637435557,0.463869534,0.593353508,0.98408231,0.775418587,0.532580478,0.350802665,0.620325307,0.207622478,0.178490491,0.778766987,0.392707834,0.597438028
"2608",2608,"SXHGC","QYQHJ","S","S","P",0.573969531,44588.22122,0,0.269026322,0.361749743,0.004275516,0.394662785,0.293443657,0.975777566,0.825428496,0.474010746,0.935814597,0.294145591,0.754814496,0.295066957,0.749409097,0.289881611,0.368255801,0.250409733,0.818778889,0.188725636,0.909548048,0.632331594,0.522308134
"2609",2609,"CLNQS","SVKQM","P","P","P",0.076705409,11787.5385,0,0.213399547,0.153039562,0.617754151,0.176305484,0.486731418,0.229865517,0.347403468,0.426522025,0.337077318,0.603203535,0.839501101,0.666984647,0.203966203,0.804476511,0.061499162,0.139782607,0.453729628,0.256651674,0.742638657,0.63908636,0.591940598
"2610",2610,"FSCXV","RBUIE","U","P","U",0.790103457,14619.81846,0,0.124529394,0.961202069,0.076684235,0.94131321,0.110786154,0.110236198,0.699864733,0.502616223,0.266307284,0.677685918,0.797335583,0.989465012,0.638798513,0.515400066,0.740139942,0.835575135,0.196860596,0.94955525,0.174500818,0.857218771,0.503527878
"2611",2611,"PRIBR","TBKNL","S","U","P",0.162442607,5021.908398,3,0.89898799,0.748002734,0.004288821,0.946634091,0.392446332,0.21100569,0.065136059,0.169425787,0.471853353,0.717305012,0.182159886,0.411823956,0.665333822,0.206260572,0.572066538,0.087268781,0.96782698,0.300055665,0.977615359,0.470480041,0.980434075
"2612",2612,"SMODT","AILJP","P","P","S",0.875949718,8250.850646,1,0.431726674,0.175144996,0.338121296,0.76561217,0.480167498,0.276221893,0.360287238,0.793774922,0.550720406,0.190585922,0.818094953,0.169249268,0.058700509,0.597103581,0.149008947,0.398839356,0.557031179,0.845448105,0.79863954,0.28248584,0.496461808
"2613",2613,"YRLMR","XKLTJ","U","U","U",0.591595779,32874.88889,4,0.524204492,0.710262995,0.490229943,0.590417286,0.086320171,0.21578836,0.047018999,0.193340392,0.119733104,0.670462039,0.501055673,0.508853801,0.009916669,0.444011476,0.905789946,0.383704889,0.079815575,0.737161938,0.147547402,0.470779775,0.92830598
"2614",2614,"BESOV","NGQXD","P","U","P",0.163487247,49654.32895,0,0.096597717,0.968670986,0.495800825,0.691146498,0.846990825,0.017442963,0.018395972,0.446037656,0.889603706,0.342825049,0.774040449,0.78259657,0.250482439,0.153196916,0.127057516,0.867485053,0.22632139,0.307458484,0.549575215,0.368559053,0.700257555
"2615",2615,"CRHCC","KGHVE","U","P","U",0.806008403,17506.66373,0,0.154475871,0.255408345,0.850943428,0.508860305,0.030612214,0.467360351,0.124884119,0.635232441,0.172519545,0.924298159,0.965331919,0.256939368,0.939852708,0.819319693,0.430284835,0.947340665,0.20887386,0.705949157,0.841177253,0.0155444,0.34342489
"2616",2616,"TDNGF","NEDWO","U","P","S",0.225141897,41783.3937,2,0.558139568,0.635592327,0.318904901,0.200531266,0.654461976,0.930154927,0.467173863,0.390308555,0.48797997,0.876258644,0.699317115,0.55510791,0.857904775,0.533948089,0.980502735,0.210446825,0.081106437,0.920838678,0.383839673,0.657700184,0.758638664
"2617",2617,"SXQGS","HAEOQ","S","S","P",0.753988093,46195.40706,0,0.286475396,0.584845806,0.268517113,0.070861679,0.391774007,0.137836814,0.92053704,0.88713352,0.879055086,0.917714179,0.206664295,0.400410499,0.867627633,0.868081098,0.853209441,0.847733774,0.623620503,0.551081144,0.501613606,0.59957637,0.687342804
"2618",2618,"EDSAD","RBFCG","S","U","S",0.385726299,18288.51015,0,0.514552827,0.324876183,0.730009187,0.138385564,0.433143909,0.048660294,0.125222434,0.876560401,0.370587808,0.406946093,0.732146609,0.883518551,0.97578853,0.450764134,0.517292703,0.907612321,0.14035355,0.020947555,0.534794384,0.830525051,0.534461493
"2619",2619,"QVXLV","BAYXU","P","S","S",0.653697356,2285.891405,0,0.276808973,0.656570756,0.829451748,0.406506253,0.438878406,0.481072555,0.597128477,0.966606311,0.794674034,0.641345434,0.530340874,0.151243773,0.161881476,0.672519608,0.905025694,0.873551393,0.437803763,0.673252185,0.591028314,0.153494194,0.658417699
"2620",2620,"QTSFD","VQHNY","S","P","U",0.840839018,28481.12395,0,0.209960524,0.166267269,0.462169817,0.391419805,0.73894222,0.124084677,0.102633489,0.810694819,0.169937529,0.335453835,0.442758216,0.170147459,0.523253582,0.102801741,0.595376922,0.586543866,0.719191284,0.762205673,0.817297333,0.969010211,0.604606605
"2621",2621,"SNHHK","VHAKM","P","S","P",0.735063227,790.9588153,4,0.479743264,0.519096077,0.256295789,0.809488509,0.442471966,0.525789234,0.057530363,0.493543547,0.131777129,0.519231458,0.113522173,0.797526479,0.21985964,0.982121005,0.23182341,0.473534974,0.973768201,0.528146949,0.58188737,0.035542956,0.775111218
"2622",2622,"QVKMQ","HNSGL","U","P","P",0.183871282,2151.72794,0,0.767222096,0.281388571,0.519519126,0.184168397,0.015248247,0.7752895,0.524742056,0.150229032,0.325628647,0.257871212,0.711144095,0.821954516,0.280291091,0.283759106,0.173418566,0.713640123,0.023204438,0.095477435,0.104426663,0.987038025,0.477356939
"2623",2623,"EKKDM","VEMDM","U","S","S",0.33266536,47756.99208,0,0.792935735,0.97023211,0.753142641,0.279853746,0.555323682,0.00181993,0.29312871,0.134610072,0.282533801,0.214624411,0.983880105,0.223378412,0.755148818,0.428133095,0.426160657,0.155556882,0.129926616,0.623198225,0.353443251,0.513513443,0.455931825
"2624",2624,"RRIWW","ABLDF","S","P","U",0.914701463,9248.286437,0,0.921219943,0.492523342,0.915702064,0.982984354,0.485275372,0.187879854,0.333891923,0.999316229,0.576758626,0.684697999,0.765229228,0.252083782,0.21493401,0.752266924,0.783125608,0.734958113,0.237596595,0.970092639,0.646023283,0.09098897,0.584422906
"2625",2625,"NXTOM","FQKMK","P","P","P",0.342935897,43283.1185,3,0.866551615,0.039237226,0.296169311,0.178880181,0.010161689,0.888361607,0.90903473,0.744513854,0.062575767,0.097363926,0.597702796,0.239784127,0.490350287,0.321141324,0.018170742,0.880846317,0.450737087,0.440625777,0.833602056,0.553720284,0.783928872
"2626",2626,"OEHGQ","JBFQQ","P","P","S",0.168278005,28674.15861,2,0.670232685,0.68624952,0.63082572,0.096240286,0.294183741,0.951332849,0.785241828,0.271580395,0.694413251,0.709354963,0.025460439,0.122225423,0.154928557,0.218540808,0.605263031,0.631300498,0.806794896,0.326762347,0.870118169,0.267604148,0.84908635
"2627",2627,"XNLAJ","KPYAN","S","P","S",0.370193621,12248.66683,0,0.962251629,0.008556382,0.183596341,0.619589264,0.088868631,0.372607923,0.438273365,0.877742309,0.076632371,0.638443107,0.834138971,0.542997412,0.520970158,0.151997419,0.189199857,0.915601495,0.369468069,0.247046547,0.315970282,0.498607543,0.395134376
"2628",2628,"EBNMC","PXFHM","S","P","S",0.998526271,41496.32046,0,0.776186089,0.796508331,0.944820414,0.989335515,0.509779951,0.111670895,0.147817496,0.295597425,0.666645797,0.109313885,0.547457133,0.620053638,0.051293265,0.384905853,0.590578441,0.937290083,0.202673096,0.835499076,0.965823866,0.19770427,0.425456678
"2629",2629,"BDXHL","XUDMP","P","U","U",0.580347369,21698.36731,0,0.28551887,0.025896822,0.371439162,0.708633167,0.418370239,0.504522398,0.241665188,0.089003236,0.605828782,0.537246859,0.83493542,0.791026423,0.886297627,0.345618181,0.041059331,0.469132728,0.872506695,0.066857182,0.442505101,0.288960946,0.397130841
"2630",2630,"AWYRF","MGPRA","U","P","U",0.426611103,45849.29296,0,0.363388466,0.864821153,0.906891013,0.923539616,0.355351528,0.520918151,0.291124343,0.006520084,0.42808682,0.366170948,0.628570874,0.522341944,0.950279349,0.364452123,0.142514078,0.117843603,0.161288444,0.467512871,0.902324742,0.398080703,0.268695686
"2631",2631,"FJBNE","EJAHS","S","U","S",0.205901872,42328.68632,0,0.560261675,0.910573329,0.65513105,0.687039169,0.361874006,0.285687558,0.546750024,0.059357638,0.248957493,0.437551466,0.286523557,0.630561727,0.557259459,0.483625974,0.432251236,0.833890357,0.826258695,0.82045763,0.854639756,0.321521675,0.693104618
"2632",2632,"FTJJY","AACIO","P","U","S",0.617215977,49472.90103,0,0.783464075,0.909138793,0.176163255,0.660304064,0.558353443,0.440659141,0.51783385,0.875459443,0.11694522,0.525383869,0.200235637,0.290069889,0.550413749,0.279026515,0.909890386,0.196119421,0.402075392,0.129520708,0.747278244,0.732371456,0.738215554
"2633",2633,"LQBBI","PNSWK","S","U","S",0.937975816,27579.45179,0,0.167057158,0.686653532,0.982580351,0.550392356,0.500699639,0.859307381,0.755342179,0.575345877,0.838628871,0.979666563,0.353643752,0.001516899,0.277256463,0.97602781,0.926545736,0.88379654,0.441473675,0.759530615,0.264979092,0.68013271,0.684126945
"2634",2634,"FUSKJ","YAEPD","P","S","S",0.730194323,31374.17823,4,0.170421254,0.943095396,0.985392348,0.346781131,0.662232837,0.419012526,0.241212552,0.172711928,0.345467387,0.483741875,0.144276765,0.964979203,0.208046562,0.959211214,0.420651013,0.768917286,0.770755068,0.390305562,0.113735996,0.634087547,0.728835207
"2635",2635,"DAJOF","MSKGN","P","P","S",0.635800117,37028.23342,0,0.356730297,0.906139943,0.941078048,0.246161298,0.250456148,0.741101636,0.345146892,0.889305686,0.336425701,0.896846382,0.751817099,0.173719248,0.917086753,0.394994085,0.040271882,0.462223293,0.88364797,0.147708286,0.67607733,0.742807521,0.489282686
"2636",2636,"SLOBD","MGEEJ","P","U","S",0.535534279,41361.78543,0,0.363952952,0.305859262,0.875652339,0.425036964,0.051265893,0.371314593,0.316794093,0.518759935,0.068246986,0.605839922,0.696613621,0.489971688,0.857638023,0.554186157,0.860098446,0.97955644,0.58909461,0.577647357,0.142964133,0.747084642,0.564372862
"2637",2637,"LYDEB","LYLHH","U","P","U",0.138501198,45119.02901,2,0.890413796,0.638229348,0.371012736,0.175697343,0.352928914,0.229041798,0.019753644,0.135043637,0.485630222,0.432323388,0.816644475,0.22293887,0.54376621,0.895690526,0.400030025,0.666743082,0.93595879,0.16593156,0.358123119,0.791855111,0.536577035
"2638",2638,"MNDQH","VCFEA","P","S","S",0.40633148,8311.68743,0,0.977611264,0.038688685,0.492369771,0.012744,0.128152349,0.66798225,0.367175833,0.072196611,0.782495989,0.224195127,0.560517159,0.369172661,0.212941386,0.695219444,0.546827888,0.817953218,0.074217107,0.327144363,0.274925481,0.560791641,0.661152672
"2639",2639,"MRLMG","JHYKP","P","U","P",0.311155489,44598.01544,0,0.696296826,0.551005398,0.71436596,0.730811991,0.127547515,0.365227655,0.291844205,0.128160714,0.147920411,0.808577742,0.220799347,0.742120153,0.906667335,0.001860321,0.36835248,0.519266321,0.415446092,0.354664191,0.409243661,0.128634877,0.514878623
"2640",2640,"QIAGE","FAGYH","S","S","S",0.193383629,4523.354588,1,0.438366186,0.427620962,0.687104107,0.745013568,0.186630144,0.470009279,0.262340904,0.918147,0.013673935,0.805222883,0.141033409,0.966580096,0.421576845,0.452957177,0.320757147,0.030774418,0.945831437,0.783519725,0.281415346,0.540960261,0.568859859
"2641",2641,"GQSGP","YWVRU","S","P","S",0.432040223,11993.57435,1,0.492845685,0.962252345,0.612699662,0.687183096,0.029364525,0.595395734,0.354389257,0.353707323,0.374114096,0.209763618,0.802937924,0.225585467,0.331235587,0.172125978,0.40312891,0.547045506,0.262664447,0.758025988,0.253154654,0.744703349,0.567177708
"2642",2642,"RGWRR","FKECK","P","U","P",0.808981691,1602.6362,0,0.139767554,0.476858963,0.315381858,0.226317445,0.823829222,0.538647258,0.045092019,0.026133974,0.159897255,0.662398228,0.580768461,0.28835888,0.340219737,0.084847828,0.604318681,0.996652807,0.287529565,0.985201631,0.474416099,0.565991281,0.482770714
"2643",2643,"CSGGG","MDXFY","S","S","S",0.575081162,47978.51247,0,0.070067636,0.759845726,0.436679945,0.875423718,0.544363339,0.779794443,0.66558926,0.005346825,0.830775412,0.926522488,0.941343522,0.655575758,0.761295815,0.236299408,0.663115808,0.746548432,0.519500445,0.986020085,0.882252771,0.489725151,0.45235366
"2644",2644,"DDJLL","QNRQT","P","S","P",0.203028283,2541.787331,4,0.189004349,0.176773341,0.582791804,0.790555665,0.03597107,0.650748941,0.481550796,0.305247445,0.950588051,0.876916132,0.868402871,0.084268415,0.909512387,0.185758739,0.99635968,0.519668034,0.927802198,0.594108357,0.973392792,0.684637251,0.435808405
"2645",2645,"CQALI","RJJOJ","U","S","P",0.032414446,40661.80333,3,0.96448287,0.576381651,0.841906464,0.204269144,0.748689361,0.88813328,0.644052796,0.865235491,0.429195066,0.395844893,0.080507728,0.678069176,0.24950764,0.720654177,0.200552351,0.002511013,0.935452038,0.999918098,0.670980941,0.156664977,0.76957698
"2646",2646,"RNOPJ","DXKBE","S","P","P",0.500721302,9825.676912,0,0.404785578,0.003030074,0.157932326,0.503615704,0.10563393,0.239246213,0.650682584,0.726797497,0.369008175,0.251425486,0.813712299,0.811670434,0.788028708,0.839741806,0.333657207,0.657048491,0.524032465,0.375577642,0.317275324,0.19453601,0.544922677
"2647",2647,"NKLTH","SECYP","S","P","P",0.572930491,6556.280422,1,0.462860156,0.844649066,0.34958194,0.897661999,0.708968033,0.000396353,0.320279425,0.82344459,0.793374735,0.441932711,0.574304626,0.83421253,0.606086408,0.565112422,0.881993841,0.147980504,0.385051151,0.025913778,0.959185647,0.931406467,0.505370216
"2648",2648,"YOHGU","OVACC","P","P","S",0.506901815,42853.68584,0,0.072568539,0.201727159,0.261727722,0.644962694,0.683989712,0.170211305,0.276485338,0.65934896,0.721315545,0.566586733,0.297552373,0.048893702,0.654529151,0.328726738,0.432223039,0.755355433,0.344370451,0.500010433,0.056322565,0.268006073,0.566853058
"2649",2649,"MEXWP","RSSQJ","S","P","S",0.249264843,25001.80695,1,0.726835305,0.614872164,0.956995079,0.867536301,0.712061012,0.343420317,0.427613527,0.474744525,0.384911782,0.631271358,0.392680351,0.359774934,0.674146163,0.794908861,0.348696141,0.463964319,0.588281247,0.508929154,0.218083322,0.854248753,0.712764291
"2650",2650,"GKSCC","FTAIL","S","S","S",0.371123184,38278.85511,0,0.631548663,0.543102911,0.553984566,0.910575898,0.855556161,0.309347149,0.224302865,0.240730433,0.896024912,0.674729287,0.782998481,0.879014165,0.68029789,0.325558367,0.10080905,0.25316603,0.614215179,0.890254915,0.596658021,0.714149586,0.539541323
"2651",2651,"OKHVH","LPKAU","S","P","S",0.730487073,44706.28058,0,0.467961263,0.284433994,0.318561522,0.659559074,0.608193969,0.1662846,0.950349585,0.044911825,0.222975498,0.212766878,0.269384598,0.957873015,0.350779229,0.121021432,0.972795414,0.553992951,0.236900434,0.95784378,0.863825412,0.98872821,0.658742946
